timestamp,elapsed_s,temp_c,humidity,dew_point,dew_margin,temp_volatility,rh_volatility,excursion,risk_score,risk_dosage
2026-02-17T13:58:52.183657,820,24.1,50.0,13.016999187270939,11.083000812729063,1.2940891262454306,14.209151980325927,0,0.09022827092563944,1.8929012836487085
2026-02-17T13:59:02.457240,830,23.9,41.0,9.835544180902009,14.06445581909799,1.206095629154944,12.01249349635621,0,0.07110122231975087,1.9640025059684594
2026-02-17T13:59:12.731550,840,23.7,34.0,6.897246549988851,16.80275345001115,0.9458682078739398,9.537644712750991,0,0.05951405541806224,2.0235165613865216
2026-02-17T13:59:23.005454,850,23.6,29.0,4.514864470005155,19.085135529994847,0.5645056834670991,10.289152864384265,0,0.05239679846278095,2.0759133598493027
2026-02-17T13:59:33.286150,860,23.4,27.0,3.327470045423723,20.072529954576275,0.46043457732884246,11.961047891663458,0,0.04981933031177333,2.125732690161076
2026-02-17T13:59:43.568893,870,23.3,25.0,2.1587791259346423,21.141220874065358,0.3011090610836173,9.584710046040346,0,0.047300957970063756,2.1730336481311396
2026-02-17T13:59:53.847245,880,23.2,24.0,1.5039675362488203,21.69603246375118,0.2639444385977056,6.449806198638835,0,0.04609137646114597,2.2191250245922856
2026-02-17T14:00:04.123378,890,23.1,23.0,0.8285717548847689,22.27142824511523,0.23166067138523783,4.049691346263297,0,0.04490057795100451,2.26402560254329
2026-02-17T14:00:14.398626,900,23.1,33.0,5.9393805297472895,17.160619470252712,0.19407902170677793,3.710345895825144,0,0.05827295464091272,2.3222985571842027
2026-02-17T14:00:24.673748,910,23.5,49.0,12.159052515723902,11.340947484276098,0.16329931618552457,9.887702800280083,0,0.088176054195337,2.4104746113795397
2026-02-17T14:00:34.947915,920,23.9,59.0,15.390125426121957,8.509874573878042,0.3082207001484347,15.096357176484666,0,0.11751054511068888,2.5279851564902285
2026-02-17T14:00:45.221824,930,24.3,66.0,17.531366667000007,6.768633332999993,0.4915960401250753,18.326665454104493,1,0.14774031193632114,2.6757254684265495
2026-02-17T14:00:55.495742,940,24.6,70.0,18.755315429491066,5.844684570508935,0.6252999280345254,18.74033084019598,1,0.1710956319261081,2.8468211003526576
2026-02-17T14:01:05.769438,950,24.8,72.0,19.39930755564569,5.400692444354309,0.6562519841239661,14.905256343540945,1,0.18516144185276914,3.0319825422054265
2026-02-17T14:01:16.043112,960,25.1,74.0,20.130011198806745,4.9699888011932565,0.592171146432038,9.465727652959442,1,0.20120769683825196,3.2331902390436786
2026-02-17T14:01:26.316883,970,25.2,75.0,20.44397790435445,4.756022095645548,0.4929503017546085,5.988878581726953,1,0.2102597464623989,3.4434499855060774
2026-02-17T14:01:36.591341,980,25.2,58.0,16.337703283041684,8.862296716958316,0.366969571853879,6.337717780610606,0,0.11283756704810673,3.556287552554184
2026-02-17T14:01:46.865128,990,25.0,43.0,11.538874289209982,13.461125710790018,0.2401388487242666,12.548572295949356,0,0.07428799206580704,3.6305755446199908
2026-02-17T14:01:57.139006,1000,24.8,35.0,8.286654927469531,16.51334507253047,0.183484785926832,17.213366899011962,0,0.06055708250555937,3.6911326271255502
2026-02-17T14:02:07.412501,1010,24.6,30.0,5.862811458820221,18.73718854117978,0.2401388487242666,19.501282009139818,0,0.05336979973288113,3.7445024268584315
2026-02-17T14:02:17.686394,1020,24.4,27.0,4.179375675439104,20.220624324560895,0.3265986323710186,18.55442444988975,0,0.049454457189304205,3.7939568840477356
2026-02-17T14:02:27.960167,1030,24.2,25.0,2.9186703783454786,21.28132962165452,0.37416573867733843,12.420413304985713,0,0.04698954519187861,3.8409464292396143
